20170417121500-0	20170417121500	2	BBC Monitoring	Afghan Channel One /BBC Monitoring/(c) BBC	KILL#95##5#Nangarhar;1283;MILITARY
20170417121500-1080	20170417121500	1	fremonttribune.com	http://fremonttribune.com/news/world/opposition-to-challenge-votes-on-expanding-erdogan-s-powers/image_87a07b15-747f-5f0b-947d-9622d9e6de5f.html			MEDIA_MSM;	MEDIA_MSM;c13.10:1
20170417121500-1081	20170417121500	1	goondiwindiargus.com.au	http://www.goondiwindiargus.com.au/story/4602847/back-off-liberal-mp-urges-wrecker-tony-abbott-to-quit-parliament/			GENERAL_GOVERNMENT;TAX_FNCACT;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;JIHAD;TERROR;ARMEDCONFLICT;ELECTION;MEDIA_MSM;USPEC_POLITICS_GENERAL1;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;USPEC_UNCERTAINTY1;ALLIANCE;TAX_FNCACT_LEADER;TAX_FNCACT_BACKBENCHER;TAX_DISEASE;TAX_DISEASE_POX;CRISISLEX_T11_UPDATESSYMPATHY;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_FINANCE_MINISTER;TAX_FNCACT_SENATOR;ACT_MAKESTATEMENT;TAX_FNCACT_LEADERS;CRISISLEX_CRISISLEXREC;	EPU_POLICY_GOVERNMENT;3126;LEADER
20170417121500-1082	20170417121500	1	groove993.com	http://www.groove993.com/syndicated-article/?id=343259			TAX_FNCACT;TAX_FNCACT_LADY;TAX_DISEASE;TAX_DISEASE_PREGNANCY;MEDIA_SOCIAL;	TAX_FNCACT_LADY;c12.10:7
20170417121500-1083	20170417121500	1	stltoday.com	http://www.stltoday.com/business/local/shares-waver-as-u-s-warns-era-of-patience-with/article_256a38a9-1f38-52ed-8ff0-f0d5fb1b1517.html			LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;GEN_HOLIDAY;WMD;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_MILITARY_BASE;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_471_ECONOMIC_GROWTH;TAX_DISEASE;TAX_DISEASE_ANTICIPATION;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;ECON_HOUSING_PRICES;TAX_FNCACT_ANALYSTS;WB_698_TRADE;ECON_OILPRICE;TAX_ECON_PRICE;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_YEN;ECON_WORLDCURRENCIES_EURO;	ECON_WORLDCURRENCIES_DOLLAR;936;EPU_ECONOMY
20170417121500-1084	20170417121500	1	tipperarycrystal.ie	https://www.tipperarycrystal.ie/cart.php?suggest=58f4aef098167			TAX_ECON_PRICE;	TAX_ECON_PRICE;c12.7:1
20170417121500-1085	20170417121500	1	huntspost.co.uk	http://www.huntspost.co.uk:80/news/town-showcases-its-rich-heritage-at-special-open-event-1-4978269			LEADER;TAX_FNCACT;TAX_FNCACT_MAYOR;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_VOLUNTEERS;RURAL;TAX_WORLDBIRDS;TAX_WORLDBIRDS_NENE;TAX_FNCACT_YOUNGSTERS;	UNGP_FORESTS_RIVERS_OCEANS;7.9646017699115
20170417121500-1086	20170417121500	1	indianapublicmedia.org	http://indianapublicmedia.org/news/southern-indiana-library-23m-teachers-estate-118107/	KILL#90##3#Brown County;147;MANMADE_DISASTER_IMPLIED
20170417121500-1087	20170417121500	1	marketrealist.com	http://marketrealist.com/2017/04/china-weaker-amid-increased-regulations-economic-data-supports/			EPU_ECONOMY;EPU_ECONOMY_HISTORIC;USPEC_POLICY1;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_REGULATOR;CRISISLEX_T11_UPDATESSYMPATHY;WB_1245_FINANCIAL_VULNERABILITY_AND_RISKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1247_MARKET_RISKS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;EPU_POLICY;EPU_POLICY_SPENDING;ECON_HOUSING_PRICES;WB_904_HOUSING_MARKETS;WB_817_LAND_AND_HOUSING;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_699_URBAN_DEVELOPMENT;GEN_HOLIDAY;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_YEN;	ECON_HOUSING_PRICES;1220;EPU_ECONOMY_HISTORIC
20170417121500-1088	20170417121500	1	newenglandhistoricalsociety.com	http://www.newenglandhistoricalsociety.com/canaan-mob-noyes-academy/			EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;TAX_FNCACT;TAX_FNCACT_STUDENTS;WOUND;CRISISLEX_CRISISLEXREC;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;TAX_FNCACT_SUPPORTER;SOC_SLAVERY;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2511_SLAVERY;CRISISLEX_T11_UPDATESSYMPATHY;PROTEST;MEDIA_MSM;TAX_FNCACT_GENTLEMEN;USPEC_UNCERTAINTY1;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_SLAVE;TAX_FNCACT_SERVANT;INFO_RUMOR;TAX_FNCACT_MAGISTRATE;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;UNREST_BELLIGERENT;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_PORTER;USPEC_POLITICS_GENERAL1;TAX_FNCACT_SELECTMEN;TAX_FNCACT_MASON;EPU_POLICY_POLITICAL;TRIAL;TAX_FNCACT_LAWYER;TAX_FNCACT_POSTMASTER;ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2452_GANGS;WB_2445_NON_STATE_SECURITY_ACTORS;CRISISLEX_T04_INFRASTRUCTURE;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_CHILDREN;TAX_FNCACT_TEACHER;SOC_POINTSOFINTEREST_SCHOOLS;DISASTER_FIRE;CRISISLEX_T01_CAUTION_ADVICE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;REBELLION;WB_739_POLITICAL_VIOLENCE_AND_CIVIL_WAR;WB_738_SOCIAL_COHESION;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_DEPUTY;TAX_FNCACT_SHERIFF;CRISISLEX_C07_SAFETY;TAX_FNCACT_DEPUTY_SHERIFF;TAX_FNCACT_CLERGYMEN;TAX_RELIGION;TAX_RELIGION_CHURCH;TAX_RELIGION_CONGREGATIONAL;WB_470_EDUCATION;TAX_FNCACT_MINISTER;TAX_FNCACT_LEADER;TAX_FNCACT_SLAVES;RECRUITMENT;MILITARY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_SOLDIERS;TAX_FNCACT_SOLDIERS;GENERAL_GOVERNMENT;EPU_POLICY_CONGRESS;APPOINTMENT;TAX_FNCACT_AMBASSADOR;KILL;CRISISLEX_T03_DEAD;SOC_EXPRESSREGRET;	TAX_FNCACT_DEPUTY;1369;EDUCATION
20170417121500-1089	20170417121500	1	eastlothiancourier.com	http://www.eastlothiancourier.com/news/prestonpans/15228630.Couple_found_dead_at_Port_Seton_home_named/	KILL#45##0######;	KILL#45##0#######552;	KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_INGLIS;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_CHILDREN;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_PROCURATOR;	TAX_WORLDLANGUAGES_INGLIS;33;CRISISLEX_T02_INJURED
20170417121500-1090	20170417121500	1	northernnatalcourier.co.za	http://northernnatalcourier.co.za/67908/67908/			EDUCATION;	EDUCATION;1205	0.162866449511401
20170417121500-1091	20170417121500	1	courant.com	http://digitaledition.courant.com/launch.aspx?eid=b3abe0fc-56ea-43f5-bfd8-ac1b0945b156&pnum=19&track=hc_digitaladshouse__eedition_homepage-3_barker			TAX_FNCACT;TAX_FNCACT_PUBLISHER;	TAX_FNCACT_PUBLISHER;c12.9:8
20170417121500-1092	20170417121500	1	asiaone.com	http://forums.asiaone.com/showthread.php?s=b2449517386b12285cabcbc59e47f9e0&p=1968103			EPU_CATS_REGULATION;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_680_PERSONAL_DATA_PROTECTION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_CRISISLEXREC;	EPU_CATS_REGULATION;c12.10:16
20170417121500-1093	20170417121500	1	westernslopenow.com	http://www.westernslopenow.com/news/local-news/recognizing-the-colorado-national-monuments-history/693076040			TAX_FNCACT;TAX_FNCACT_FOUNDER;TAX_ECON_PRICE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;DELAY;TAX_FNCACT_HISTORIAN;UNGP_FORESTS_RIVERS_OCEANS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMANS;	TAX_FNCACT_HISTORIAN;United States#US#USCO#39.0639#-108.551#204662	3#Colorado National Monument
20170417121500-1094	20170417121500	1	postcrescent.com	http://www.postcrescent.com/story/news/2017/04/17/what-happens-when-someone-goes-missing/100467164/	AFFECT#2000##3#Stevens Point;1596;WB_667_ICT_INFRASTRUCTURE
20170417121500-1095	20170417121500	1	timesofmalta.com	https://www.timesofmalta.com/articles/view/20170417/health-fitness/unexplained-chest-pain-may-signal-higher-heart-risk.645466			TAX_FNCACT;TAX_FNCACT_PRACTITIONER;TAX_DISEASE;TAX_DISEASE_CHEST_PAIN;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE_INFARCTION;TAX_DISEASE_MYOCARDIAL_INFARCTION;SCIENCE;TAX_DISEASE_DISEASE;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;UNGP_HEALTHCARE;TAX_DISEASE_HEART_DISEASE;TAX_CHRONICDISEASE;TAX_CHRONICDISEASE_HEART_DISEASE;WB_1434_HEART_DISEASE;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1305_HEALTH_SERVICES_DELIVERY;WB_2156_CONTINUUM_OF_CARE;WB_1307_PRIMARY_CARE;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_DISEASE_UNDIAGNOSED;TAX_DISEASE_INFECTION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_DOCTOR;TAX_DISEASE_ANGINA;TAX_FNCACT_RESEARCHER;AFFECT;TAX_DISEASE_DIZZINESS;CRISISLEX_CRISISLEXREC;DELAY;USPEC_UNCERTAINTY1;EPU_CATS_REGULATION;MEDIA_MSM;	TAX_DISEASE_INFECTION;1571;WB_1406_DISEASES
20170417121500-1096	20170417121500	1	arktimes.com	http://www.arktimes.com/ArkansasBlog/archives/2017/04/17/abc-tries-to-placate-operators-of-gambling-machines-in-baxter-county							asa hutchinson;scott flippo;jeremy hutchinson;little rock;max brantley	Asa Hutchinson;c12.1:30
20170417121500-1097	20170417121500	1	whqr.org	http://whqr.org/post/bridal-couple-removed-united-airlines-flight-without-incident			TAX_FNCACT;TAX_FNCACT_GROOM;TAX_FNCACT_THE_GROOM;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_MAN;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ATTENDANT;TAX_FNCACT_FLIGHT_ATTENDANT;TAX_FNCACT_MARSHALL;CRISISLEX_C07_SAFETY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;TRIAL;TAX_FNCACT_ATTORNEYS;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTOR;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;SOC_EXPRESSREGRET;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;TAX_FNCACT_CREW_MEMBERS;ECON_STOCKMARKET;	TAX_FNCACT_ATTENDANT;1099;EPU_ECONOMY
20170417121500-1098	20170417121500	1	realbusiness.co.uk	http://realbusiness.co.uk/accounts-and-tax/2017/04/17/agent-provocateur-unsecured-creditors/			TAX_FNCACT;TAX_FNCACT_ADMINISTRATORS;TAX_FNCACT_AGENT;CRISISLEX_CRISISLEXREC;USPEC_POLITICS_GENERAL1;EPU_ECONOMY_HISTORIC;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1277_BANKRUPTCY_AND_LIQUIDATION;WB_411_DEBT_RESOLUTION;USPEC_POLICY1;EPU_ECONOMY;WB_698_TRADE;TAX_FNCACT_DIRECTORS;	CRISISLEX_CRISISLEXREC;3161;WB_698_TRADE
20170417121500-1099	20170417121500	1	dailystar.co.uk	http://www.dailystar.co.uk/news/latest-news/606287/lidle-plane-crash-carpark-tires-lisbon-portugal-cascais			KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;MANMADE_DISASTER_IMPLIED;	MANMADE_DISASTER_IMPLIED;529;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE
20170417121500-1100	20170417121500	1	india.com	http://www.india.com/showbiz/gauahar-khan-and-bani-j-put-an-end-to-their-friendship-find-out-why-2037205/			TAX_FNCACT;TAX_FNCACT_BOSS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_ACTRESS;INFO_RUMOR;TAX_FNCACT_LADY;	TAX_FNCACT_LADY;139;Begum Jaan
20170417121500-1101	20170417121500	1	newsnow.in	http://www.newsnow.in/news/sensex-nifty-close-lower-on-caution-ahead-of-tcs-earnings-indiabulls-real-up-40-			WB_698_TRADE;ECON_HOUSING_PRICES;ELECTION;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_BUDGET;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;EPU_CATS_MIGRATION_FEAR_MIGRATION;	EPU_ECONOMY;694;ELECTION
20170417121500-1102	20170417121500	1	10news.com	http://www.10news.com/news/national/can-a-marathon-be-run-in-under-two-hours					4#Monza;United States#US#USMA#MA025#42.3584#-71.0598#617565#67;4#Tokyo
20170417121500-1103	20170417121500	1	irishsun.com	http://www.irishsun.com/article/252833199/far-left-veteran-melenchon-draws-big-crowd-as-french-election-enters-final-straight			ELECTION;	ELECTION;187	1#0#0#1967#724	wc:187
20170417121500-1104	20170417121500	1	financialexpress.com	http://www.financialexpress.com/world-news/us-immigration-arrests-increase-in-first-months-of-donald-trump-administration-report/631072/	ARREST#32##3#Washington;Georgia
20170417121500-1105	20170417121500	1	reuters.com	http://uk.reuters.com/article/uk-turkey-politics-economy-idUKKBN17J0TX			TAX_ETHNICITY;TAX_ETHNICITY_TURKISH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_TURKISH;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;UNEMPLOYMENT;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2747_UNEMPLOYMENT;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_BUDGET;EPU_POLICY_DEFICIT;ECON_BUDGET_DEFICIT;EPU_CATS_FISCAL_POLICY;USPEC_UNCERTAINTY1;CONSTITUTIONAL;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;SLFID_ECONOMIC_DEVELOPMENT;AFFECT;REFUGEES;TOURISM;WB_825_TOURISM;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;TAX_FNCACT_CHIEF;TAX_FNCACT_ECONOMIST;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;WB_2748_EMPLOYMENT;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;ECON_TAXATION;EPU_POLICY_TAX;EPU_CATS_TAXES;TAX_FNCACT_MINISTER;TAX_FNCACT_FINANCE_MINISTER;TAX_FNCACT_BUTLER;	GENERAL_GOVERNMENT;17;EPU_ECONOMY
20170417121500-1106	20170417121500	1	goacom.com	http://goacom.com/state-continues-to-fare-poorly-in-school-health-program/			EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;GENERAL_HEALTH;MEDICAL;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_503_SCHOOL_HEALTH;TAX_FNCACT;TAX_FNCACT_STUDENTS;CRISISLEX_C03_WELLBEING_HEALTH;WB_644_NUTRITION;WB_1441_SUPPLEMENTS;WB_1541_DEWORMING;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_841_JUSTICE_SYSTEM_ADMINISTRATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1211_HUMAN_RESOURCES;TAX_FNCACT_CHILDREN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;SOC_POINTSOFINTEREST_SCHOOLS;TAX_FNCACT_CHILD;WB_479_EARLY_CHILD_DEVELOPMENT;WB_2151_CHILD_DEVELOPMENT;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;ARREST;SOC_GENERALCRIME;	GENERAL_GOVERNMENT;990;SOC_POINTSOFINTEREST_SCHOOL
20170417121500-1107	20170417121500	1	howafrica.com	http://howafrica.com/pearl-of-africa-uganda-named-the-friendlist-country/			TOURISM;TAX_FNCACT;TAX_FNCACT_TOURISTS;TAX_FNCACT_INSIDER;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_FNCACT_MINISTER;LEADER;WB_825_TOURISM;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_MSM;TAX_DISEASE;TAX_DISEASE_INTRINSIC;TAX_FNCACT_AMBASSADOR;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TAX_FNCACT_MANAGER;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;CRISISLEX_C07_SAFETY;PUBLIC_TRANSPORT;TAX_FNCACT_WORKERS;	GENERAL_GOVERNMENT;2631;WB_1921_PRIVATE_SECTOR_DEVELOPMENT
20170417121500-1108	20170417121500	1	reuters.com	http://www.reuters.com/article/us-russia-rouble-investment-idUSKBN17J0VP			ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_ROUBLE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIA;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;	ECON_WORLDCURRENCIES_ROUBLE;700;EPU_ECONOMY_HISTORIC
20170417121500-1109	20170417121500	1	webindia123.com	http://news.webindia123.com/news/Articles/India/20170417/3094475.html			TRIAL;CORRUPTION;TAX_FNCACT;TAX_FNCACT_LEADER;ARREST;USPEC_POLITICS_GENERAL1;TAX_FNCACT_CHIEF;ELECTION;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;CRISISLEX_CRISISLEXREC;SOC_GENERALCRIME;TAX_FNCACT_AIDE;TAX_FNCACT_OFFICIALS;TAX_FNCACT_CRIMINAL;MANMADE_DISASTER_IMPLIED;MEDIA_MSM;USPEC_UNCERTAINTY1;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT_MINISTER;TAX_FNCACT_CANDIDATE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_NAGAR;DELAY;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;ARMEDCONFLICT;TAX_FNCACT_SUPPORTER;TAX_FNCACT_SECRETARY;	MEDIA_MSM;2238;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE
20170417121500-1110	20170417121500	1	gulfnews.com	http://gulfnews.com/leisure/events/jazz-garden-relaunches-concerts-in-dubai-1.2012760			TAX_ETHNICITY;TAX_ETHNICITY_ARAB;TAX_FNCACT;TAX_FNCACT_CEO;	TAX_ETHNICITY_ARAB;Dubayy
20170417121500-1111	20170417121500	1	journal-advocate.com	http://www.journal-advocate.com/sterling-columnists/ci_30926085/syria-wrong-kind-humanitarian-intervention	KILL#500##1##RB#RB###RB;CRISISLEX_T03_DEAD#500##1##RB#RB###RB;KILL#2000000#Iraqi#1#Iraq#IZ#IZ#33#44#IZ;KILL#2000000##1#Libya#LY#LY#25#17#LY;KILL#160##2#Colorado;1368;DISCRIMINATION
20170417121500-1112	20170417121500	1	liverpoolecho.co.uk	http://www.liverpoolecho.co.uk/news/liverpool-news/live-breaking-news-travel-liverpool-12888768	ARREST#2019#vile#4#Upholland;424;TRAFFIC
20170417121500-1113	20170417121500	1	philstar.com	http://m.philstar.com/lifestyle?t=9116oi5hc8cuhk0bffm9gbm991			TAX_FNCACT;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_LADY;TAX_FNCACT_MECHANICS;UNGP_FORESTS_RIVERS_OCEANS;	UNGP_FORESTS_RIVERS_OCEANS;21;Robbie Pangilinan
20170417121500-1114	20170417121500	1	pennlive.com	http://www.pennlive.com/philadelphiaeagles/index.ssf/2017/04/nfl_draft_2017_5_wrs_who_make.html					2#Ohio;Washington
20170417121500-1115	20170417121500	1	4-traders.com	http://www.4-traders.com/MANULIFE-FINANCIAL-CORP-1410781/news/Manulife-Financial-Investments-Launches-Multifactor-ETFs-sub-advised-by-Dimensional-Fund-Advisors-24216453/			WB_698_TRADE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_PIONEER;WB_334_EQUITY_MARKETS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;WB_1918_SECURITIES_MARKETS;TAX_ECON_PRICE;TAX_FNCACT_MANAGERS;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_341_INVESTMENT_FUNDS;TAX_FNCACT_MANAGER;TAX_FNCACT_FUND_MANAGER;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;TAX_FNCACT_ADVISERS;UNGP_FORESTS_RIVERS_OCEANS;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;WB_2180_MUTUAL_FUNDS;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_AGENTS;TAX_FNCACT_PRINCIPAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;	WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;1059;WB_332_CAPITAL_MARKETS
